0.0699358,633.024
0.0701284,618.897
0.0703211,605.348
0.0705138,592.525
0.0707064,580.499
0.0708991,569.287
0.0710917,558.865
0.0712844,549.183
0.0714771,540.197
0.0716697,531.84
0.0718624,524.046
0.072055,516.757
0.0722477,509.919
0.0724404,503.483
0.072633,497.408
0.0728257,491.656
0.0730183,486.191
0.073211,480.981
0.0734037,476
0.0735963,471.223
0.073789,466.63
0.0739817,462.198
0.0741743,457.916
0.074367,453.768
0.0745596,449.745
0.0747523,445.835
0.074945,442.029
0.0751376,438.347
0.0753303,435.061
0.0755229,433.616
0.0757156,437.301
0.0759083,449.749
0.0761009,472.002
0.0762936,502.061
0.0764862,535.891
0.0766789,569.801
0.0768716,601.185
0.0770642,628.888
0.0772569,652.537
0.0774495,672.311
0.0776422,688.751
0.0778349,702.25
0.0780275,713.246
0.0782202,722.141
0.0784128,729.287
0.0786055,734.972
0.0787982,739.389
0.0789908,742.671
0.0791835,744.963
0.0793761,746.416
0.0795688,747.174
0.0797615,747.362
0.0799541,747.06
0.0801468,746.332
0.0803394,745.224
0.0805321,743.777
0.0807248,742.03
0.0809174,740.006
0.0811101,737.72
0.0813028,735.176
0.0814954,732.368
0.0816881,729.278
0.0818807,725.891
0.0820734,722.199
0.0822661,718.207
0.0824587,713.946
0.0826514,709.234
0.082844,703.768
0.0830367,697.285
0.0832294,689.708
0.083422,681.134
0.0836147,671.79
0.0838073,661.965
0.084,651.923
0.0841927,641.881
0.0843853,631.971
0.084578,622.323
0.0847706,613.026
0.0849633,604.124
0.085156,595.626
0.0853486,587.531
0.0855413,579.837
0.0857339,572.53
0.0859266,565.589
0.0861193,558.992
0.0863119,552.72
0.0865046,546.751
0.0866973,541.058
0.0868899,535.618
0.0870826,530.411
0.0872752,525.416
0.0874679,520.617
0.0876606,515.997
0.0878532,511.541
0.0880459,507.234
0.0882385,503.065
0.0884312,499.024
0.0886239,495.102
0.0888165,491.289
0.0890092,487.587
0.0892018,484.066
0.0893945,481.092
0.0895872,479.579
0.0897798,480.924
0.0899725,486.391
0.0901651,496.391
0.0903578,510.332
0.0905505,527.032
0.0907431,545.148
0.0909358,563.516
0.0911284,581.267
0.0913211,597.86
0.0915138,613.004
0.0917064,626.601
0.0918991,638.674
0.0920917,649.29
0.0922844,658.55
0.0924771,666.569
0.0926697,673.448
0.0928624,679.277
0.093055,684.153
0.0932477,688.184
0.0934404,691.475
0.093633,694.125
0.0938257,696.221
0.0940183,697.837
0.094211,699.027
